biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
A0A0H2Z228	A0A0H2Z228		C		marginally distinguished	  1.000	  0.000	7550		59									P22256	2605	8				strain/isolate=APEC UPTR A0A0H2Z228_ECOK1 4-aminobutyrate aminotransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gabT PE=3 SV=1	Escherichia coli
A0A140N7B3	A0A140N7B3		C		marginally distinguished	  1.000	  0.000	7862		60									P22256	2605	8				strain/isolate=BL21 UPTR A0A140N7B3_ECOBD 4-aminobutyrate aminotransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1057 PE=3 SV=1	Escherichia coli
D6IC95	D6IC95	ECDG_03506	C		marginally distinguished	  1.000	  0.000	7940		57									P22256	2605	8				strain/isolate=B185 UPTR D6IC95_ECOLX 4-aminobutyrate transaminase OS=Escherichia coli B185 OX=550676 GN=ECDG_03506 PE=3 SV=1	Escherichia coli
ECFI20_02536	ECFI20_02536		C		marginally distinguished	  1.000	  0.000	8071		58									P22256	2605	8				strain/isolate=ST131 4-aminobutyrate--2-oxoglutarate transaminase OS=Escherichia coli (strain K12) OX=83333 GN=gabT PE=4 SV=1	Escherichia coli
UPI0001E172A4	UPI0001E172A4		C		marginally distinguished	  1.000	  0.000	7868		59									P22256	2605	8				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_02590	ECFI10_02590			93.66													identical	A0A140N7B3	P22256	2605	8				strain/isolate=ST93 4-aminobutyrate--2-oxoglutarate transaminase OS=Escherichia coli (strain K12) OX=83333 GN=gabT PE=4 SV=1	Escherichia coli
A1AGS9	A1AGS9	pckA	C		marginally distinguished	  1.000	  0.000	34022		173									P22259	2606	4				strain/isolate=APEC UPSP PCKA_ECOK1 Phosphoenolpyruvate carboxykinase (ATP) OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pckA PE=3 SV=1	Escherichia coli
UPI0000E451B2	UPI0000E451B2			92.96													identical	A1AGS9	P22259	2606	4				strain/isolate=NC101 status=active	Escherichia coli
B7URW2	B7URW2	add	C		marginally distinguished	  1.000	  0.000	5503		44									P22333	2607	6				strain/isolate=E2348-69 UPSP ADD_ECO27 Adenosine deaminase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=add PE=3 SV=1	Escherichia coli
ECFI20_01524	ECFI20_01524		C		marginally distinguished	  1.000	  0.000	6632		52									P22333	2607	6				strain/isolate=ST131 Adenosine deaminase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_03200 PE=3 SV=1	Escherichia coli
UPI0001E1753A	UPI0001E1753A		C		marginally distinguished	  1.000	  0.000	5967		48									P22333	2607	6				strain/isolate=NC101 status=active	Escherichia coli
UPI0001E17C50	UPI0001E17C50		C		marginally distinguished	  1.000	  0.000	21917		186									P22523	2608	11				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2YXR8	A0A0H2YXR8		C		marginally distinguished	  1.000	  0.000	4663		28									P22524	2609	5				strain/isolate=APEC UPTR A0A0H2YXR8_ECOK1 Chromosome partition protein MukE OS=Escherichia coli O1:K1 / APEC OX=405955 GN=mukE PE=3 SV=1	Escherichia coli
B7UN11	B7UN11	ycbB	C		marginally distinguished	  1.000	  0.000	1383		42									P22525	2610	8				strain/isolate=E2348-69 UPTR B7UN11_ECO27 Predicted carboxypeptidase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ycbB PE=3 SV=1	Escherichia coli
ECFI4_00846	ECFI4_00846		C		marginally distinguished	  1.000	  0.000	1419		44									P22525	2610	8				"strain/isolate=ST73 L,D-transpeptidase OS=Escherichia coli (strain K12) OX=83333 GN=ldtD PE=4 SV=1"	Escherichia coli
UPI00000DE95B	UPI00000DE95B			83.25													identical	ECFI4_00846	P22525	2610	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A140NDU1	A0A140NDU1		C		marginally distinguished	  1.000	  0.000	1037		25									P22564	2611	9				strain/isolate=BL21 UPTR A0A140NDU1_ECOBD Non-specific ribonucleoside hydrolase RihC OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=rihC PE=3 SV=1	Escherichia coli
A1A778	A1A778	rihC	C		marginally distinguished	  1.000	  0.000	960		24									P22564	2611	9				strain/isolate=APEC UPSP RIHC_ECOK1 Non-specific ribonucleoside hydrolase RihC OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rihC PE=3 SV=1	Escherichia coli
B7UI75	B7UI75	rihC	C		marginally distinguished	  1.000	  0.000	1225		23									P22564	2611	9				strain/isolate=E2348-69 UPSP RIHC_ECO27 Non-specific ribonucleoside hydrolase RihC OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=rihC PE=3 SV=1	Escherichia coli
ECFI20_00033	ECFI20_00033		C		marginally distinguished	  1.000	  0.000	788		23									P22564	2611	9				strain/isolate=ST131 Ribonucleoside hydrolase RihC OS=Escherichia coli (strain K12) OX=83333 GN=rihC PE=3 SV=1	Escherichia coli
ECFI10_00030	ECFI10_00030			65.79													identical	A0A140NDU1	P22564	2611	9				strain/isolate=ST93 Ribonucleoside hydrolase RihC OS=Escherichia coli (strain K12) OX=83333 GN=rihC PE=3 SV=1	Escherichia coli
UPI0000D505F8	UPI0000D505F8			67.76													identical	A1A778	P22564	2611	9				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2YWA5	A0A0H2YWA5		C		marginally distinguished	  1.000	  0.000	2404		34									P22939	2617	7				strain/isolate=APEC UPTR A0A0H2YWA5_ECOK1 Geranyltranstransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ispA PE=3 SV=1	Escherichia coli
ECFI19_00393	ECFI19_00393		C		marginally distinguished	  1.000	  0.000	2771		34									P22939	2617	7				"strain/isolate=ST1421 (2E,6E)-farnesyl diphosphate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ispA PE=4 SV=1"	Escherichia coli
ECFI20_00394	ECFI20_00394		C		marginally distinguished	  1.000	  0.000	2335		34									P22939	2617	7				"strain/isolate=ST131 (2E,6E)-farnesyl diphosphate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ispA PE=4 SV=1"	Escherichia coli
ECFI20_03821	ECFI20_03821		C		marginally distinguished	  1.000	  0.000	4349		47									P23003	2618	6				strain/isolate=ST131 tRNA (Uridine(54)-C5)-methyltransferase TrmA OS=Escherichia coli (strain K12) OX=83333 GN=trmA PE=3 SV=1	Escherichia coli
UPI0001E186BA	UPI0001E186BA		C		marginally distinguished	  1.000	  0.000	4028		41									P23003	2618	6				strain/isolate=NC101 status=active	Escherichia coli
B7URW1	B7URW1	malY	C		marginally distinguished	  1.000	  0.000	808		28									P23256	2621	7				strain/isolate=E2348-69 UPTR B7URW1_ECO27 cysteine-S-conjugate beta-lyase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=malY PE=3 SV=1	Escherichia coli
ECFI20_01198	ECFI20_01198		C		marginally distinguished	  1.000	  0.000	2101		20									P23331	2624	6				strain/isolate=ST131 Thymidine kinase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_20890 PE=3 SV=1	Escherichia coli
B7UQH9	B7UQH9	mutL	C		marginally distinguished	  1.000	  0.000	1109		34									P23367	2625	8				strain/isolate=E2348-69 UPSP MUTL_ECO27 DNA mismatch repair protein MutL OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=mutL PE=3 SV=1	Escherichia coli
D6IHA8	D6IHA8	mutL	C		marginally distinguished	  1.000	  0.000	1043		34									P23367	2625	8				strain/isolate=B185 UPTR D6IHA8_ECOLX DNA mismatch repair protein MutL OS=Escherichia coli B185 OX=550676 GN=mutL PE=3 SV=1	Escherichia coli
A1AG35	A1AG35	garL	C		marginally distinguished	  1.000	  0.000	855		23									P23522	2629	3				strain/isolate=APEC UPSP GARL_ECOK1 5-keto-4-deoxy-D-glucarate aldolase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=garL PE=3 SV=1	Escherichia coli
B7UJ26	B7UJ26	garL		55.86													identical	A1AG35	P23522	2629	3				strain/isolate=E2348-69 UPSP GARL_ECO27 5-keto-4-deoxy-D-glucarate aldolase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=garL PE=3 SV=1	Escherichia coli
D6IE41	D6IE41	garL		55.86													identical	A1AG35	P23522	2629	3				strain/isolate=B185 UPTR D6IE41_ECOLX 5-keto-4-deoxy-D-glucarate aldolase OS=Escherichia coli B185 OX=550676 GN=garL PE=3 SV=1	Escherichia coli
ECFI20_02982	ECFI20_02982			55.86													identical	A1AG35	P23522	2629	3				strain/isolate=ST131 2-dehydro-3-deoxyglucarate aldolase OS=Escherichia coli (strain K12) OX=83333 GN=garL PE=3 SV=1	Escherichia coli
UPI00000D06FD	UPI00000D06FD			55.86													identical	A1AG35	P23522	2629	3				strain/isolate=NC101 status=active	Escherichia coli
A0A140NB77	A0A140NB77		C		marginally distinguished	  1.000	  0.000	33887		169									P23538	2631	9				strain/isolate=BL21 UPTR A0A140NB77_ECOBD Phosphoenolpyruvate synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1944 PE=3 SV=1	Escherichia coli
ECFI20_01611	ECFI20_01611		C		marginally distinguished	  1.000	  0.000	25645		129									P23538	2631	9				strain/isolate=ST131 Phosphoenolpyruvate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ppsA PE=4 SV=1	Escherichia coli
ECFI20_01612	ECFI20_01612		C		marginally distinguished	  1.000	  0.000	7247		35									P23538	2631	9				strain/isolate=ST131 Phosphoenolpyruvate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ppsA PE=4 SV=1	Escherichia coli
UPI0001E18E1C	UPI0001E18E1C		C		marginally distinguished	  1.000	  0.000	35020		175									P23538	2631	9				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_01669	ECFI10_01669			87.88													identical	A0A140NB77	P23538	2631	9				strain/isolate=ST93 Phosphoenolpyruvate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ppsA PE=4 SV=1	Escherichia coli
D6I8H6	D6I8H6	serC	C		marginally distinguished	  1.000	  0.000	35391		124									P23721	2632	7				strain/isolate=B185 UPTR D6I8H6_ECOLX Phosphoserine aminotransferase OS=Escherichia coli B185 OX=550676 GN=serC PE=3 SV=1	Escherichia coli
ECFI10_00909	ECFI10_00909		C		marginally distinguished	  1.000	  0.000	35398		124									P23721	2632	7				strain/isolate=ST93 3-phosphoserine/phosphohydroxythreonine transaminase OS=Escherichia coli (strain K12) OX=83333 GN=serC PE=3 SV=1	Escherichia coli
B7UFM3	B7UFM3	eco	C		marginally distinguished	  0.999	  0.000	4845		27									P23827	2633	4				strain/isolate=E2348-69 UPSP ECOT_ECO27 Ecotin OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=eco PE=3 SV=1	Escherichia coli
ECFI20_02131	ECFI20_02131			87.65													identical	B7UFM3	P23827	2633	4				strain/isolate=ST131 Serine protease inhibitor ecotin OS=Escherichia coli (strain K12) OX=83333 GN=eco PE=3 SV=1	Escherichia coli
ECFI4_01998	ECFI4_01998			87.65													identical	B7UFM3	P23827	2633	4				strain/isolate=ST73 Serine protease inhibitor ecotin OS=Escherichia coli (strain K12) OX=83333 GN=eco PE=3 SV=1	Escherichia coli
UPI00001D47FF	UPI00001D47FF			87.65													identical	B7UFM3	P23827	2633	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UQ39	B7UQ39	phoP	C		marginally distinguished	  1.000	  0.000	9450		44									P23836	2635	4				strain/isolate=E2348-69 UPTR B7UQ39_ECO27 DNA-binding response regulator PhoP in two-component regulatory system with PhoQ OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=phoP PE=4 SV=1	Escherichia coli
A0A140NB71	A0A140NB71		C		marginally distinguished	  1.000	  0.000	929		23									P23837	2636	7				strain/isolate=BL21 UPTR A0A140NB71_ECOBD histidine kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2470 PE=4 SV=1	Escherichia coli
ECFI10_01132	ECFI10_01132			52.88													identical	A0A140NB71	P23837	2636	7				strain/isolate=ST93 Two-component system sensor histidine kinase PhoQ OS=Escherichia coli (strain K12) OX=83333 GN=phoQ PE=4 SV=1	Escherichia coli
A0A0H2Z469	A0A0H2Z469		C		marginally distinguished	  1.000	  0.000	8959		44									P23839	2637	6				strain/isolate=APEC UPTR A0A0H2Z469_ECOK1 YicC family protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yicC PE=3 SV=1	Escherichia coli
ECFI20_03497	ECFI20_03497			91.64													identical	A0A0H2Z469	P23839	2637	6				strain/isolate=ST131 YicC family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_19360 PE=4 SV=1	Escherichia coli
UPI0000D50D99	UPI0000D50D99			91.64													identical	A0A0H2Z469	P23839	2637	6				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z137	A0A0H2Z137		C		marginally distinguished	  0.999	  0.000	10		4									P23841	2639	5				strain/isolate=APEC UPTR A0A0H2Z137_ECOK1 Xanthosine operon regulatory protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=xapR PE=3 SV=1	Escherichia coli
A0A0H2Z3P4	A0A0H2Z3P4		C		marginally distinguished	  1.000	  0.000	764		38									P23843	2641	52				"strain/isolate=APEC UPTR A0A0H2Z3P4_ECOK1 Transporter subunit, periplasmic-binding component OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ygiS PE=3 SV=1"	Escherichia coli
A1AAN0	A1AAN0	trpA	C		marginally distinguished	  1.000	  0.000	17176		68									P23843	2641	52				strain/isolate=APEC UPSP TRPA_ECOK1 Tryptophan synthase alpha chain OS=Escherichia coli O1:K1 / APEC OX=405955 GN=trpA PE=3 SV=1	Escherichia coli
B7UJI9	B7UJI9	lacZ	C		marginally distinguished	  1.000	  0.000	10652		76									P23843	2641	52				strain/isolate=E2348-69 UPSP BGAL_ECO27 Beta-galactosidase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=lacZ PE=3 SV=1	Escherichia coli
B7URD8	B7URD8	mppA	C		marginally distinguished	  1.000	  0.000	4830		66									P23843	2641	52				strain/isolate=E2348-69 UPTR B7URD8_ECO27 Murein tripeptide (L-ala-gamma-D-glutamyl-meso-DAP) transporter subunit OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=mppA PE=3 SV=1	Escherichia coli
D6I6F5	D6I6F5	lacZ	C		marginally distinguished	  0.999	  0.000	10354		79									P23843	2641	52				strain/isolate=B185 UPTR D6I6F5_ECOLX Beta-galactosidase OS=Escherichia coli B185 OX=550676 GN=lacZ PE=3 SV=1	Escherichia coli
ECFI10_01327	ECFI10_01327		C		marginally distinguished	  1.000	  0.000	5330		68									P23843	2641	52				strain/isolate=ST93 Peptide ABC transporter substrate-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_20305 PE=4 SV=1	Escherichia coli
ECFI20_01202	ECFI20_01202		C		marginally distinguished	  1.000	  0.000	65476		236									P23843	2641	52				strain/isolate=ST131 Oligopeptide ABC transporter substrate-binding protein OppA OS=Escherichia coli (strain K12)OX=83333 GN=oppA PE=4 SV=1	Escherichia coli
ECFI20_01217	ECFI20_01217		C		marginally distinguished	  1.000	  0.000	19705		74									P23843	2641	52				strain/isolate=ST131 Tryptophan synthase alpha chain OS=Escherichia coli (strain K12) OX=83333 GN=trpA PE=3 SV=1	Escherichia coli
ECFI4_01214	ECFI4_01214		C		marginally distinguished	  1.000	  0.000	5078		67									P23843	2641	52				strain/isolate=ST73 Peptide ABC transporter substrate-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_20305 PE=4 SV=1	Escherichia coli
UPI00003D65A8	UPI00003D65A8		C		marginally distinguished	  0.999	  0.000	13318		92									P23843	2641	52				strain/isolate=DH5 status=active	Escherichia coli
UPI00016DCF2A	UPI00016DCF2A		C		marginally distinguished	  1.000	  0.000	68797		238									P23843	2641	52				"strain/isolate=K-12_MC4100,DH5 status=active"	Escherichia coli
UPI000191E462	UPI000191E462		C		marginally distinguished	  1.000	  0.000	16285		68									P23843	2641	52				strain/isolate=NC101 status=active	Escherichia coli
UPI0001E183BB	UPI0001E183BB		C		marginally distinguished	  0.999	  0.000	10292		74									P23843	2641	52				strain/isolate=NC101 status=active	Escherichia coli
UPI0001887529	UPI0001887529			89.39													identical	ECFI4_01214	P23843	2641	52				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A140N8H0	A0A140N8H0		C		marginally distinguished	  1.000	  0.000	11742		67									P23845	2642	5				strain/isolate=BL21 UPTR A0A140N8H0_ECOBD Sulfate adenylyltransferase subunit 1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=cysN PE=3 SV=1	Escherichia coli
A1AEU5	A1AEU5	cysN	C		marginally distinguished	  1.000	  0.000	11957		71									P23845	2642	5				strain/isolate=APEC UPSP CYSN_ECOK1 Sulfate adenylyltransferase subunit 1 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=cysN PE=3 SV=1	Escherichia coli
ECFI10_02682	ECFI10_02682			85.89													identical	A0A140N8H0	P23845	2642	5				strain/isolate=ST93 Sulfate adenylyltransferase subunit CysN OS=Escherichia coli (strain K12) OX=83333 GN=cysN PE=3 SV=1	Escherichia coli
ECFI19_02664	ECFI19_02664			85.89													identical	A0A140N8H0	P23845	2642	5				strain/isolate=ST1421 Sulfate adenylyltransferase subunit CysN OS=Escherichia coli (strain K12) OX=83333 GN=cysN PE=3 SV=1	Escherichia coli
ECFI4_02466	ECFI4_02466			95.37													identical	A1AEU5	P23845	2642	5				strain/isolate=ST73 Sulfate adenylyltransferase subunit CysN OS=Escherichia coli (strain K12) OX=83333 GN=cysN PE=3 SV=1	Escherichia coli
UPI0000128D23	UPI0000128D23			95.37													identical	A1AEU5	P23845	2642	5				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
B7URB6	B7URB6	pspE	C		marginally distinguished	  1.000	  0.000	2385		20									P23857	2644	3				strain/isolate=E2348-69 UPTR B7URB6_ECO27 Thiosulfate: cyanide sulfurtransferase (Rhodanese) OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pspE PE=4 SV=1	Escherichia coli
ECFI4_01192	ECFI4_01192			73.08													identical	B7URB6	P23857	2644	3				strain/isolate=ST73 Thiosulfate sulfurtransferase PspE OS=Escherichia coli (strain K12) OX=83333 GN=pspE PE=4 SV=1	Escherichia coli
UPI00000E49EB	UPI00000E49EB			73.08													identical	B7URB6	P23857	2644	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UKE7	B7UKE7	priC	C		marginally distinguished	  1.000	  0.000	124		10									P23862	2645	6				strain/isolate=E2348-69 UPTR B7UKE7_ECO27 Primosomal replication protein N OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=priC PE=4 SV=1	Escherichia coli
ECFI20_00445	ECFI20_00445		C		marginally distinguished	  1.000	  0.000	108		12									P23862	2645	6				strain/isolate=ST131 Primosomal replication protein N OS=Escherichia coli (strain K12) OX=83333 GN=priC PE=4 SV=1	Escherichia coli
ECFI4_00428	ECFI4_00428			65.14													identical	B7UKE7	P23862	2645	6				strain/isolate=ST73 Primosomal replication protein N OS=Escherichia coli (strain K12) OX=83333 GN=priC PE=4 SV=1	Escherichia coli
UPI00000DE81A	UPI00000DE81A			65.14													identical	B7UKE7	P23862	2645	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z055	A0A0H2Z055		C		marginally distinguished	  1.000	  0.000	14530		96									P23865	2646	7				strain/isolate=APEC UPTR A0A0H2Z055_ECOK1 Tail-specific protease OS=Escherichia coli O1:K1 / APEC OX=405955 GN=prc PE=3 SV=1	Escherichia coli
A0A140NAW7	A0A140NAW7		C		marginally distinguished	  1.000	  0.000	15113		97									P23865	2646	7				strain/isolate=BL21 UPTR A0A140NAW7_ECOBD Carboxyl-terminal protease OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1810 PE=3 SV=1	Escherichia coli
ECFI10_01800	ECFI10_01800			80.79													identical	A0A140NAW7	P23865	2646	7				strain/isolate=ST93 Carboxy terminal-processing peptidase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_02135 PE=4 SV=1	Escherichia coli
A0A140N4Y2	A0A140N4Y2		C		marginally distinguished	  1.000	  0.000	8859		52									P23869	2647	6				strain/isolate=BL21 UPTR A0A140N4Y2_ECOBD Peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0385 PE=3 SV=1	Escherichia coli
B7UKK2	B7UKK2	ppiB	C		marginally distinguished	  1.000	  0.000	19010		60									P23869	2647	6				strain/isolate=E2348-69 UPTR B7UKK2_ECO27 Peptidyl-prolyl cis-trans isomerase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ppiB PE=3 SV=1	Escherichia coli
UPI000170F175	UPI000170F175		C		marginally distinguished	  1.000	  0.000	19011		60									P23869	2647	6				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_00508	ECFI20_00508			95.73													identical	B7UKK2	P23869	2647	6				strain/isolate=ST131 Peptidylprolyl isomerase B OS=Escherichia coli (strain K12) OX=83333 GN=ppiB PE=4 SV=1	Escherichia coli
B7UKF5	B7UKF5	hemH	C		marginally distinguished	  1.000	  0.000	1675		26									P23871	2648	7				strain/isolate=E2348-69 UPSP HEMH_ECO27 Ferrochelatase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=hemH PE=3 SV=1	Escherichia coli
D6IEI7	D6IEI7	fmt	C		marginally distinguished	  1.000	  0.000	6634		42									P23882	2654	7				strain/isolate=B185 UPTR D6IEI7_ECOLX Methionyl-tRNA formyltransferase OS=Escherichia coli B185 OX=550676 GN=fmt PE=3 SV=1	Escherichia coli
